Machiavellianism,Narcissism,Psychopathy,Sadism,Depression
8.454789167146712,8.73311369936577,10.309155944492687,10.276769648795703,49.19009079250232
10.478812335117611,9.831660963044596,9.693423787137036,11.988070602428712,42.302725525324725
10.229341621290652,11.160466935629193,9.901103089177855,10.565509671829195,51.58285801132804
9.862073524484776,10.451762015321773,11.728615672739284,11.24870272861524,40.26796803615324
12.410739024021762,8.510343693600676,9.2244035074060875,9.25017586539516,65.21101502711977
8.07720536390145,11.793683689519565,11.289260488771466,12.87117154354975,45.825287984326266
11.662942383819516,8.963567589119936,10.007165747615247,10.727893437109362,26.995869134268894
12.121358962879992,7.887250216044019,9.177474878427201,7.31019926966027,66.9856185724236
9.811619406614904,12.549998744758046,9.491791206792179,9.96261668484434,34.23908841968675
7.877886855858415,10.16499574099855,11.895773732089388,12.518966072962293,33.08391037777599
10.276596954345713,10.779876052853577,9.838882546350332,10.993343235246737,35.82811988636827
9.374467578527359,11.099575802511069,8.793706020268157,6.946481894849126,19.223820856315143
10.546098956542311,11.74531487581005,9.990173270814726,7.803596269658313,46.613240852651266
10.155699037540256,10.762117044058154,10.60225975791304,11.392749464430272,48.77507835631836
9.296133719493106,10.058254304786121,10.186133231094649,9.215039137824391,31.998916394183823
9.962108466225377,11.469833196569413,10.69652664824816,9.337834679089164,41.03525670825458
10.705163582710421,10.834987087137543,9.445175863945494,9.011990348799491,27.16624549125829
8.2758972277467,11.57906973290398,7.855283737071366,7.665979973463078,10.628692456382495
10.22137922320379,9.861994481976062,8.6950610050997,9.483050281524015,47.746528237829835
10.4755514006931,10.536470390263203,11.39230149162078,9.474429841928735,50.18974104915999
13.385471456775974,10.17203484461093,10.044236402360447,10.100227369443058,53.30686376253882
8.989687667435502,10.310666519830306,9.72641560273722,11.536516336532879,50.161551644059294
8.195278226850634,9.546575807182428,10.372759234062709,10.397292853051772,33.182072664479925
8.379620992148176,10.020550378198978,9.366802944189704,8.34131273147489,36.06740754857296
10.911181862135287,9.592394872153944,9.500501386910168,8.253865811926376,49.9870154927789
10.261236420880316,10.617880924400511,8.593582999145614,8.614169215017013,35.94529253839638
10.580594416598236,10.151354749123442,9.549040546688694,11.638009497813238,25.113560614108163
8.958678685654316,11.179479648491817,8.75245531240673,9.34444826339047,41.55137640971867
11.160062816065055,12.20447250951874,9.95110258240443,10.945021683120064,33.97818111734553
12.147353552211639,9.737765396000185,10.594409056365617,9.880731734993722,37.26731740574732
9.35358850544294,10.4766146406498,10.667521394623446,10.04498332637843,42.72564622465408
9.06906908701294,9.37403018873557,9.777152569368388,10.768060438172974,31.193864285031204
10.785349137446156,10.388054518564246,11.448558224292038,11.968128452075948,51.899544996231874
9.533946421148295,8.820948521949733,7.613212518312612,7.787166595441633,10.382928286585052
9.67189922187938,9.580010516140735,7.964998064480858,7.601408571163355,32.385717569701946
10.915328305299203,8.759430171016797,9.31652471768591,10.086183076034125,30.756257017990137
11.689367396328858,10.16858521413449,11.889796038908923,13.028297466514497,47.110694631761625
11.673089107886991,12.031434237807872,9.60912936796683,10.43205416931634,62.016959178759535
10.799468334497195,10.906814682516673,7.028592096210403,7.996755746533423,40.90703357349663
11.366719705207975,9.855830231898652,10.880338888276512,11.414382318392828,54.90300342778965
9.135915929731778,9.116923934926586,10.756765529373,10.668570578779628,38.32908715678415
8.567258191952432,10.99297290618568,8.19939683948785,7.298172806639574,36.64688495913983
9.55870837245854,10.344627484650225,8.610021546365182,7.985160352381869,35.07143208493417
9.419924203313883,9.196353405646905,9.809646940173787,9.850629246374146,15.235255222602433
8.028575194630294,9.784900706268848,10.661292160809522,11.09376127033771,32.22502563514239
11.56456395430368,8.506878544936628,10.464956784341602,9.85231611651813,44.35582892734212
9.190802132522203,9.843498019528178,9.146826564704783,8.89831531388142,40.41474053284814
10.696684285246159,11.315939606355512,11.371359088646988,12.995956720761864,41.350936992263975
8.827877042167158,9.9175182871824,11.144653851292556,9.661822880190334,49.84644696170247
9.426275936888484,9.416477857677892,9.938645409020035,8.748197808349737,49.035968473037556
10.1649944929657,10.095099378695167,9.38180124989501,8.154101784855586,44.981014142315935
10.252004621132606,9.806182270536386,11.041208364142271,13.413823278519395,64.80012345267153
10.144604089753217,9.995620704331788,10.465592747737247,9.06273616128515,41.057737004531724
9.977139476921753,9.854406190298638,9.405657970900949,9.435318515705948,34.26742428906771
9.429305060629636,10.579753201673476,7.8553265453671095,6.603691384134091,45.4821148168894
9.452103156138092,7.675893586124179,9.739073079543159,8.441253733382164,47.111637333950725
10.738445998206052,11.330233595041387,9.204358938590335,7.061848610168219,41.84855205485349
9.125876306021913,9.424865081192173,10.015681896477648,9.61628893541257,47.075939020309264
10.952366900183048,9.140223016360077,10.05071404374178,9.816235248952223,51.08562295447332
8.955557152463678,9.840633421625887,10.230008198287694,9.2489807586439845,32.28100209408744
8.856545064252595,8.418721484294453,8.557175943742754,8.971606136550651,21.634613908945276
10.287784220393352,8.38767443671158,9.585264649814123,9.407264601459001,32.671495183064
9.121901354444468,11.170569388401017,8.785835714754011,10.434982589372686,22.772663493059422
8.933913210075746,8.94133028118059,11.713159285751887,11.722180800487985,41.457871500762934
10.981155805597833,10.939334411531869,9.316578461985312,9.578913765929567,45.24175598673583
8.618512901074544,10.10247499740291,10.270598886035783,9.922751541869665,23.3937345572889
10.95090803395214,11.418538411272658,9.994974473780292,9.549825719906602,42.740378745028714
8.693317777667236,9.026776344819755,9.666079606693263,11.734778464109445,29.25407118378186
10.213358544918414,9.076464595972581,10.018678104051272,10.380400234359394,55.362475454464196
10.78588743531608,9.472784794207259,10.139304796976965,10.044585280544812,46.137356654618074
10.728596328699847,10.347574055312764,8.921642980299731,9.702850826188254,53.47247480982847
10.078623391344742,8.840358761462952,10.463893574842032,9.84502086052529,42.794139607549994
9.0129127323725,9.839039494090335,9.774055166789589,10.179470036570926,34.31352519971072
8.824767741536919,8.29495425317752,10.2645858007903,11.747475441444358,38.7577712918994
11.681408883527757,10.836193250233595,9.225574087303519,8.035530675419135,31.83960166388018
10.756232275289165,9.566573604149937,9.414263844084623,8.311691701789519,26.848961136780076
10.303097333732337,11.468048413255316,10.189532751483558,11.134231012737969,23.516080703647862
8.936197056290789,9.913762010478917,9.319846585115506,9.871324532551,36.57682164344356
10.740675180639784,10.767708093367744,10.620491221377312,11.512983640480115,33.72735793813615
10.495099495799435,9.7945587230344,9.542842046008161,10.266063661577416,36.28352529205328
8.867171822184615,10.123299496272676,9.231043386825645,7.97161402307624,35.354812289189226
8.84350549404799,8.457382618589335,10.028510282735354,9.798102313468958,22.626040116962578
9.287344302562559,9.688400843694804,11.716133829016114,12.354543834810585,23.6950327621418
9.20979897438506,10.772862333827302,8.260400955831667,8.149976711059125,54.652527776430524
10.638262865505448,9.787025690424136,9.927125662760762,8.624130063932466,39.28427757947025
10.03985656310445,11.318370451159124,10.909131758008723,11.723026744329788,46.31005650310833
10.421553332676163,9.658130505802747,9.920830952553862,8.887157647576403,51.40429459401624
9.330526326185757,9.193512416268879,10.66071748956774,13.48487106481425,38.901055523684725
9.496550882946533,10.683981277956265,10.95662218229254,9.614962887141735,46.976288524907275
10.444539125799567,8.953664905644366,9.718359779901354,8.830575592028621,41.93250551537996
9.083108356949104,11.731280494420618,9.817158752742808,10.108072400563762,47.66429289760357
11.279902991136439,10.223139261260302,10.354571681429553,8.931284066465782,47.9017307622132
11.214614688722168,9.917213051759761,7.732241071444824,7.282068667022271,23.98650122325259
11.900675469418664,10.484864545575885,10.83549771477454,10.369769141352693,52.737672924245096
10.085166496283911,10.87591188594155,11.391220367274448,11.42301032272988,36.869457972166174
10.225319565431246,10.153433277120683,7.433174557237805,7.659045474455048,30.924480812199107
11.06127778914192,9.940051533296907,9.140324903195504,10.141547414158303,38.19238476156813
10.09655121921103,10.375856326451878,10.05598992251829,9.95084022107642,38.07085789135219
9.702995496848564,10.56120082340469,8.73948064696624,8.939118828149466,30.970918623623014
11.447900810326049,9.39750227235564,10.724891841724974,10.282178964894696,53.332450342245494
9.991872075625935,9.949624762527282,9.661191082226145,8.626713760950553,20.16619119241298
9.525748570234262,11.473357203404213,11.366075504669547,12.664377487233317,28.316086806548334
10.054898189275901,10.123451948784144,9.29125313799834,8.92095332688247,43.125829784474845
9.238655346479467,9.322903904007887,9.113722958068555,8.309377964553587,46.156467297537944
8.955058537474093,10.329314370418963,9.179697480950589,8.199458825996457,18.344866581017055
9.209989264123962,11.098219760567499,8.59426121391278,8.781168683815212,30.50426126695791
10.63210999528364,9.580923685165354,9.04466135827503,7.863636666949372,48.36594727492934
9.324327694127918,8.85339699747768,11.094136896665141,11.230232127335634,28.81648208325798
9.574651001684341,11.208597364601955,9.381077097050811,9.122554005688663,47.54250494892512
10.24424756024542,7.791320807156964,10.110844372885401,9.004712629766118,39.58291870641613
9.502106225786376,9.267195353043586,9.449342477135314,9.287534893619036,44.75487383294255
10.749599392369054,9.110668520097285,8.723677523847122,8.65890113689599,34.734644046016086
10.10936956470692,9.903850025913085,11.008001116153224,10.025248742695748,33.571401916623074
9.283619836812854,8.812279504320268,9.535641721662506,8.786331541095224,43.35302380838279
9.615841923425243,9.897466872312762,10.916289784313149,11.215359674600062,42.31751292361321
9.727101950758996,10.008915896327304,10.123492038512333,10.341985216423963,34.82414262057433
12.083952136245848,8.627369422001777,9.34897328716862,9.001453429638145,39.996754392889414
11.000409400314688,9.491454702306733,8.598889305439474,8.049451526920441,45.17745697839486
9.794323309267762,9.316533693083322,10.265146408467952,11.097395940063217,43.31450723914466
8.893531306291187,9.766668195601111,11.760257102091613,12.857238998030411,41.552496607669895
10.021517256538377,10.718462848678943,9.793166713302382,7.840699418063405,38.479326554557446
10.056978411650615,10.090113687733504,10.400616934223645,11.513509971567817,31.359036889924596
10.057906742591927,9.55325576971555,7.260461627945578,6.401512559612299,47.388349071274426
9.245381965050324,10.238450229610594,11.01292145753209,10.58160506441326,29.563645762707566
8.89225749594541,10.968831045664665,8.958769767883316,9.261701412314089,22.199815878967147
9.811487271170762,10.400478456046441,10.183440013612902,9.411200010310964,37.62360585778038
10.067124234168672,10.68557099933088,11.41428344324663,10.936342696366099,56.85481932755549
10.485133320590338,8.380430071575173,9.609817904769578,10.459686434326095,28.627384883357966
10.618852556307885,12.303945920743669,10.617895367386197,11.577872204453023,42.251377603168066
10.248014877172363,10.329595506625875,9.460578236635339,9.646830998634087,36.840587080959715
10.577353785474216,9.828671497527806,10.84444334529632,10.773089390770858,51.775089982187446
9.791997687697377,11.811589857139175,9.94565908886686,9.041799732820522,27.041277186679032
9.485128333267093,10.453452212958817,8.94094471099702,8.147959667771882,28.369870921617665
8.769544905047617,9.880633562337403,12.46186476695477,12.446920041066647,51.05724009645321
9.36056073619005,10.930850492179882,9.211347417110678,10.384159312768782,24.796337623444344
10.982330952743848,8.833499281115941,11.67837600400226,10.804691310914869,30.896951360316862
9.215582451180346,10.950035576018085,9.830123416117134,11.23937956785152,33.62339955543396
10.281716832238976,10.38825907083223,10.602600076225867,10.17689337510675,37.3687240297312
11.766820763326164,11.25722759953635,9.3740485522858,10.029789433313828,44.084797346673454
9.81836990051919,11.342475309347599,10.02819721315947,10.559208653239564,50.11427181239361
9.425335839245877,10.967463060391106,11.591199020628009,12.064321551292963,26.388478211131766
10.376038415005754,9.626470105838182,10.952623157034168,10.211300203657537,50.91436769139259
10.250683060996092,9.715201521488197,9.248923971071292,8.543844135058439,14.581352889795593
9.24623289995452,10.030361732374763,8.788248110237072,10.04234695633207,30.312705279881786
10.235161248866053,10.440116823918922,10.49876105603107,9.19180105502441,38.656044652367186
9.263050849465138,10.645425272381715,8.88045801780611,7.94718608184377,45.769201526147356
10.828026858356056,7.473342076181007,9.721151782042494,10.424936267214242,55.557273717212375
8.620332490680868,8.254213191541,8.440522596529325,8.923004083186434,40.88394391117241
8.510999536398987,9.57787131401541,10.14008330111059,9.398781182055954,33.203238121509635
10.314049612518117,11.51334015336874,9.981632631602412,9.70900140038527,45.74548067059772
9.128300280546553,8.867570037491362,8.423079379129971,9.398629753642348,43.457839081619454
9.636941845096349,11.151154089585605,9.107772982546601,9.713002953145786,43.486324162210785
8.952436974030281,11.88397400132969,9.91129570385744,9.028037604483782,41.38675826957589
10.095335964472179,10.957983275250664,10.130430394057026,12.27517390301717,30.73431801888045
9.565067005637514,10.270895606746606,11.517467703683076,11.405516742204028,49.958211416768975
9.494717583545393,9.420554778693447,8.810688900762427,9.227957520589058,47.925510219842906
10.350350316860096,9.584885310655388,8.035676443965645,8.80061187564619,36.77767035569149
9.581704376151691,11.135436036611877,9.853508822857473,8.459770899336624,36.48597006509274
12.176438490510064,7.840761824007027,9.78746805601317,8.64640278148109,60.155531952858404
10.484306232860858,10.28110638576023,8.605449200550673,9.628151076673394,28.061452470909405
9.84261565605146,10.210946214793351,8.565726881096358,8.910294967934814,37.469550442063266
11.209487209068426,9.03797305708611,8.645759866829433,9.378793722300987,23.183215814846807
10.624808146996491,9.974470028530533,9.410618112279376,10.11588490841261,32.416743898319545
10.66133901599187,9.920009390383203,8.165069558920147,7.140070110836079,34.78977404786701
9.87993894428613,10.913450637849325,9.600434987789814,9.42308277536663,38.099366949321514
9.791783717150413,9.141748554586666,9.066707243930097,9.482309702515735,42.15907900168059
9.508685435890063,9.604677493932959,11.755746312420273,11.490946231560907,50.364240134072475
10.10770374774712,10.501940022561936,10.162489704084075,10.900722549130878,46.55625238219672
10.501026534016924,8.846726220146898,10.363207044386078,10.717021292090653,41.509921757447344
10.985646612359375,8.113679973276883,8.452396232897726,8.249616531770629,38.41067312692255
10.386614242607608,10.076866512557087,10.07002063493656,10.636067217401001,24.50358574566789
8.980353879141292,9.787609916182097,9.908385274923237,9.018448310323967,20.37265070353345
9.385829688893674,9.099859038172763,9.70034906311108,10.716033012706482,27.774443764664763
9.203913892506796,10.282046821826135,8.787677032522483,9.209447361814217,39.81195412458939
11.700195612489992,9.016037100226189,7.91386214005358,9.748221240234997,59.217347646383665
10.957667144119414,9.578279165705437,9.375421835722754,8.48867631525391,28.226584054701263
9.877991592139905,8.786546696087692,10.875596703339099,8.60732540572721,50.780095248343414
11.15395968306011,8.989742218018794,10.533393274291596,10.031046426974278,33.550582000639054
10.201377865598246,8.637691410975654,7.4295029485059425,7.85323004063521,31.596999410079352
10.267868148214996,8.81501299906939,10.902708439976992,13.137004841309905,50.864763383845
10.165086325516095,10.003537949656284,10.769422359163723,10.26637762657595,49.594388479546694
10.43867318056845,9.64883557557553,9.891203967512725,10.532775853362786,30.783961407119428
10.522830021243966,11.126834405041784,8.732210912674265,8.769720279990649,33.84281878775466
11.187072219568556,10.366155505076925,12.480880866000552,11.445099979360437,56.14642242872203
11.368987760529452,11.610227250361886,9.706658106259543,10.184100036230879,46.29427673729453
12.535023971825751,8.128309575536143,9.537619660529266,10.894171052430412,63.32217107946349
12.160944778676193,9.521380466838691,12.181060778625607,11.288171912191265,46.233860376027884
8.576854282838461,9.851102555519313,11.585163559018019,13.003883486751116,37.451044402272466
10.045810466420585,10.336217995673607,8.278483812078226,8.255264405179831,30.240921236993344
9.590008550590518,9.576317940095816,8.55008633281934,7.600651933875598,31.88722081321285
9.669987623477148,9.403659625302236,9.651798859818548,11.100691604460067,55.00643492267934
10.152460849951261,10.256578611068631,9.584391130581158,11.036286116361005,46.23041665478571
11.457691192622528,9.638587027482338,11.66053539112793,9.15633367496427,47.291662763644766
10.297499026103512,10.31853464873158,9.361318669837738,9.457033838009623,41.269169285083855
9.390070386593056,11.095078274371986,8.554846958885307,6.889356016233724,39.88420862897087
8.3437201928656215,9.795938072766129,9.905197516495038,9.98904584034396,35.89907398886362
11.632828617284453,8.891099674395914,11.215438939275824,11.224836225842076,65.69678544335828
9.701801303164743,9.327968636258955,9.354240482015312,9.08247461739681,45.17045296793614
10.105255033951167,9.658190544551958,10.891286507594057,11.190255564719072,43.737208979965985
8.131015709372788,9.291660030036445,11.642724483805276,12.789877268300721,42.58887285175297
9.997623305677712,9.665302376352638,10.260549857531593,9.396763421212867,36.193940103227675
11.035714578924964,9.752929018826837,10.642058830615024,9.721131046192394,30.256944378065825
10.862680842780863,10.387611618133809,8.7142654564611,8.06409768276665,45.75461428233823
10.469589517483254,10.092237276030302,12.018020136672003,11.33179506661395,45.922446310884034
9.21849852801434,10.095610716344899,9.245721717340217,10.282448302622768,37.526569315454914
9.858520818232327,10.860864996298305,12.292010154544633,13.028758916825254,46.56153685081331
10.966002331692367,9.017128512189142,9.670618520783927,9.15402164438093,47.979017121877554
10.244865997535326,9.444871990938452,10.571465219891941,11.287009344708718,45.66031763892405
9.306573417851551,11.651333224251477,9.628976115299428,9.18903658393446,39.951609383826124
9.041969503828428,10.273067510908557,9.698724409905589,8.473419802252605,39.09098589600983
9.76423860523829,10.580039268111673,9.594759853036612,10.463746496903704,39.563067279444056
9.559408225211962,11.315947291476638,10.086134967397925,9.949843470942284,20.676580610497187
10.896777847388572,9.644132396908754,9.546060104663761,8.987388724543148,30.114244852667092
10.90690490943974,8.934739592107935,9.63499746576925,9.664361847669301,56.35079493280072
9.588083770034217,10.336510803526064,9.422932635529518,8.957445026869141,29.723371499237956
8.444711978445719,10.318750866192367,9.77661387451379,9.766050569042653,50.818820297859396
9.740521869845123,10.67382213606108,10.590392351338528,11.791936964929782,42.904522985802856
10.729839794714355,8.925725998734796,10.906278887862799,9.947627401963333,56.07872168328571
8.954443392483132,10.569583929503706,9.550214989639562,8.369302684818996,38.306365049753985
10.776084736379211,9.9682173775347,8.206378646884113,6.8297429562496514,29.735008435428604
11.311122939442905,10.94385391346433,9.596713652154966,11.033898807224144,48.145115554302826
10.663559432905208,9.50790522055892,11.390269801867042,11.63581105667472,60.46162767296707
8.299649200449663,10.673791037523149,10.317618088765807,11.09170808084511,31.64923499555124
11.277194898956582,8.67247453360959,9.831212051274598,10.450810741825777,51.48573271573123
10.565994399719923,9.625420396192368,10.129320069687148,10.144280368724207,42.94025629401418
10.49548034136039,9.432067257269658,10.155591552646635,9.413231331579794,31.047770427471118
9.219326188157355,10.810584323714743,9.33659703600324,8.221585757010638,48.671295784159874
10.441635610766351,8.980171179579974,9.589720527536285,9.695820497775868,40.93224982275813
10.739739919173147,10.922265067200119,9.730862199097432,11.655185382058123,48.46154857003296
10.150957556282007,10.150181717145578,9.35844954402715,9.965143780511106,20.246570958563655
9.44609771643731,9.416159142477895,8.911549352937408,9.249118142203942,33.49209206754445
9.022990352190543,8.383330574190586,9.995445482225692,9.539367119025961,46.47080256663123
8.011682223860971,10.91058695957803,9.17544912647215,10.003441533457439,30.959749347351526
10.500828401785776,9.56900081271751,11.170930068900566,10.800214168294973,52.597390469420944
9.908982736632812,9.91986803197795,11.500506074053208,11.469717714662048,38.28267053892936
10.296755051072424,10.513504835726271,9.808833362615838,10.878185997543222,34.31010528756513
10.315208546013032,9.227034873033578,9.8623849628076,10.432603591501552,65.40283212366289
9.337714866826218,9.6560693941206015,8.057088107572124,8.44474026033492,42.90091446008997
9.646736900850625,10.234449574402362,9.897536201493457,10.11982922058177,41.27390403873875
9.857199460538485,9.010531952356487,10.424826824343652,9.301208728999253,45.30631615913618
11.372810045315264,7.803048374325949,10.957896995939429,12.015789851020054,32.53238087010455
9.204315043598406,9.196585329557372,7.529431572238471,7.001702942622537,44.0267574668337
10.12442840935107,9.404422661205059,7.844422750824079,8.514676102048035,49.116929456156825
10.16564074998226,10.020525653060046,9.449817355320157,9.028060087735657,47.7938561694245
9.710330215501,9.843276668787881,10.500102078038683,10.497487956012568,32.12628698448324
9.23826133342425,8.50047649954602,11.301576455955807,11.183961544327548,30.0194024689663
9.763458007053249,10.696247979349689,9.846722941021389,11.675895386222242,30.9942007494686
11.213795944512498,10.472495759034107,8.06502342894159,8.774812720099915,34.571723401437524
9.173479171268003,10.551173814454016,10.323388916042024,9.567474364545626,44.17649183304889
10.917268422081767,9.495362627543551,11.61977318333828,13.018840323611782,22.972983917320228
10.528149926159234,8.50336451236553,10.985659844902477,12.119743828809117,51.493286693990406
9.740548511442702,8.038170726589511,9.928166694826235,10.611753014746501,36.332032606630875
8.338017190651872,9.97306469787954,9.777779219059441,11.329586181671566,33.63094978485725
7.737811488305356,10.69750079350195,8.999315998628695,7.6342012489130004,52.08055169120588
10.059967323805536,9.795330578809931,9.401944924849781,9.802749346451884,60.27944046187817
7.951779888284946,10.242034888467654,11.655253667209259,10.698787685007147,20.74453867363211
9.266874538824503,10.997624184737118,8.63558701872214,7.159507411691354,33.48797668762181
10.303250050040988,11.078369261507838,9.707644055591027,10.038214869654103,39.30894508625698
9.030280112791692,8.545063241625128,10.167764715137098,12.267048995552887,31.65776954974629
13.626472853536235,7.324010705585839,8.97175763542893,8.674686511902646,39.17861899642815
9.92689347238006,10.117212511559478,9.702505793682777,9.813522541504087,19.28166720781809
8.390178447227921,10.562423045273935,10.003276403771808,10.966354194488844,28.88249314324252
9.137492264219327,8.293942465216738,10.504673001420157,12.03536124877585,62.854033139343144
9.591548131768276,11.853782870582588,12.07832663616674,12.493651649255636,40.10593627179701
9.97825888685083,9.491539187428035,9.682691840900697,8.777084480024454,36.61262778160637
9.90994176884102,11.776434209277372,9.719419238293248,9.197979165997365,53.83936605866471
10.390595482738773,9.902282245341851,9.600932086781077,9.60099273698338,36.17456997164804
8.977505314120497,10.815416880338228,10.683171301898721,10.716560044064275,53.919180387895196
10.237254228564753,9.889664657605312,9.89682708818591,9.745419537907148,35.558570207842884
9.512644795907189,9.52575912242359,11.169046093965745,11.101921718501089,41.92581832050817
9.774598170500177,10.191617630719465,8.545245488511712,8.523842224092888,30.54160157111612
8.62455667026824,8.395913784884655,8.49067899352661,9.84275393249532,60.90711479584704
10.453390606512343,8.933267311586963,9.95401327815492,11.763295651854968,35.36965332434139
11.327421857893375,9.546211155656959,9.867149318585737,10.267380147305653,42.38255748932375
9.550921537190042,11.204651411421477,9.91655544320922,8.04074387079546,35.428994177120494
9.273804254300558,11.081351678854581,9.620728269585117,11.12644914111323,35.91013763257871
9.791008298017292,9.053090490154275,9.583659088652364,8.981187275819654,42.747564349916615
8.070043028023552,11.164293827379465,10.464467594079409,9.60931954103764,34.05078806925289
9.625001450834015,9.75428551273883,11.830416292511188,10.668481253227064,49.54706013610026
10.226432792370948,9.414787600354146,11.468343672491574,11.026343012228345,51.66489664705507
10.509029358233459,9.944752879056303,7.586507151222597,6.649558529977037,22.03555742678879
10.74045350291047,11.040011594868608,11.087170288200495,10.927503862125135,33.8894491725047
9.6807130339358,10.255774563234894,9.068111218604425,6.702612181197594,43.2903296209345
10.079148924341698,8.761921470865,10.098500168377043,9.89903739250894,35.26786080990395
9.648248058091134,9.652046559746342,10.721654212686449,8.923085207886285,34.64668804292529
8.153019506142442,10.871487179165918,11.377883716631056,12.379574275346693,29.066287830637734
12.263379969587959,8.99241903648976,10.071488943876302,10.100768967056649,61.1028199642756
9.63299026564804,9.127796081861444,8.225754315162144,8.248070174323736,27.87733923062936
9.143039609478693,11.67263781006266,8.182999027965234,9.277253203946325,31.55439802206509
11.128236294072497,9.315266162242779,10.339679740533192,9.903075948602678,51.181420933223286
8.248416611527466,10.39221950281229,9.457922576066949,9.774237899561168,29.89108170518696
8.43386344756031,8.769086292226621,10.142208046057128,9.588871628813273,39.839029455281235
10.417024935075142,9.79478391967716,10.133471031957566,10.197924513239986,28.05853011197777
9.4535731012345,11.150549108337824,9.048676132293927,9.094503951645095,50.02764528689549
11.687083434413763,8.940089287446881,10.337702799882058,10.363532838566998,55.41811123468561
10.302275800759713,8.888650665928912,9.576513651353535,10.252340886279857,47.18422991147533
9.315904191008828,11.182695818208831,10.402843531238247,12.19730033731483,22.657590766725257
9.831624546246973,10.662483922519181,9.999363224535843,10.418896111974904,54.31349549817997
9.171002289751144,10.335354813676362,9.028147020764541,8.941504487188064,36.61937240360105
12.220932171103557,9.23206288345856,8.089181719829913,8.663622895019863,38.16956797503482
9.578876440163967,11.28179938881627,10.80045144333232,11.143385595308505,29.50110083489892
9.370683585721512,9.632773939694596,8.19892665186537,8.011106269880349,40.169135528147336
10.387023247940718,9.40723817956479,12.528902074389878,12.516622254440312,52.521563629731986
9.887088253402045,9.413557952505059,11.083330914277417,13.555781634150676,46.47845758497094
9.05257523145119,10.668134250646816,10.04866658798062,9.978966373300365,45.5192647193273
8.9902460484535,8.720687110149484,10.401656263970725,9.689202893457011,38.76543053994474
11.396980683927456,10.126854759597213,10.009745919722755,11.026167359474885,23.864348341058573
8.474604075261473,11.2708669517193,9.738882097677493,8.19863267535213,20.972191446955414
8.912592341354937,10.523776589241525,8.885951858585834,9.976574731460026,36.76718887334025
9.906804245464551,12.755210697737027,8.99885105436391,8.14248648094293,23.785257840737486
9.345741340678432,10.438240153671265,10.348547331922164,9.909314853510883,27.96668747987999
9.070926089454217,10.116971477752658,10.801471511206735,9.99097929426345,34.11560971796751
10.535027271227737,11.267565025914951,10.795191852920555,10.548295826186525,60.399317203934544
12.256924940502746,9.036830242279231,10.601148614925332,10.147217797397094,46.11295707729735
10.324372373306467,8.466305837204285,9.070316059506274,10.047800571311914,42.038380160008266
9.140520231350845,9.796052202937663,10.338459340797048,10.17278733203321,47.98802180168018
10.907919855517216,9.321469050126115,10.513600901488271,10.498627957513643,37.82593359418034
10.177214895471234,8.806672057384304,9.62460803646234,7.100448063312728,44.85137632861947
9.821432586237053,11.650138870852404,9.757048203985216,9.427986350699276,20.284807311172205
