x,m,y
-1.7009870950628356,-0.5212175268326495,0.042119229540297454
-0.6121402070747403,0.005903839375194009,-0.48932765744422446
-0.2686822512533258,0.12657509344021525,0.18122383300530337
-0.20936341001786224,-0.395805086135404,-0.9632440959282679
0.17247914275429102,-0.8387955911388609,-1.137688615017635
0.647398409279185,0.7164631763345832,-0.6367644408173023
-0.9083989814934302,0.3128801294744633,0.6640060040151146
0.6495135994968065,-1.1573181500776308,0.6123968131841173
1.3804762340319492,0.24528467750151373,1.0688680372891999
-0.6707367738658896,-0.7019526741273227,0.5163360370210677
0.09822032293091941,0.055595650019549886,-0.7204400391416593
1.304331267275279,0.37359925846587166,0.8724123691534764
-0.5445071559251508,1.2273425628443224,0.8286235369634782
0.7968459821065349,0.9049025763217122,-0.10194279363900638
0.17457340697913734,0.17536610019420168,-1.0517963668774253
-1.7749986820455175,-2.331975795977365,-1.8418867025095225
1.4330664248875664,1.4032984031428954,0.8242610151810077
-1.0117845966908894,0.8253002256930098,-0.8101547048293699
0.09277864381405222,-0.661223088717778,-0.1404867345445236
0.6216383782030268,-0.4698135428021224,0.07665272314186797
1.7250991313924826,1.824199739810628,0.5275813531100326
0.14782044991899487,1.0565454073583973,-2.1527421707624326
-1.1513544169707843,-0.3475743283563047,0.22358004923900376
-0.7941518949793529,0.15974491570219929,-1.5041181570933635
0.7832439710511478,-0.37215412096238387,-0.5871854047779039
0.8955238016685462,-0.6074719126114873,-0.7802177181841645
-1.6121552160356052,-1.419498400390665,-0.7040018856224314
-0.34309601345736973,-0.3304850853633927,-0.7993907532504952
1.429853603034117,2.099487479523625,1.639845740658036
2.8326009057224453,0.021857689468127273,2.4836928622184615
0.8751173217828838,1.1984299688854336,2.212371381146185
0.3135170253722316,1.0883986945496107,0.5420839190802734
-0.23822012526897246,0.40653144942190556,-1.3847687033934173
-1.5333538589086626,-1.2990607177471838,-0.24330949724624684
-0.23003471207300083,0.12468627816214761,-1.4200761699333682
0.8666925848828545,-0.1027035315132444,1.4950206230971173
0.07990971508102415,1.9106350098560294,-0.37979648125262605
-0.5349214239869391,0.112126833076656,-1.18246565162334
-0.36814233375539573,-0.20856756841669793,0.22552461150693603
-1.1894047894545248,-1.1288306966066792,1.1066272460395556
1.0642158749596553,-0.10310229705494045,-0.6902368524272827
-0.8865593216964098,-0.4553988409673017,-1.7162414636121466
0.07455120547849306,0.3769071454369083,1.0003281835630187
-0.14081050152851401,-1.9871998992508966,1.0047901869299571
-0.1913405354894415,2.189797508561707,0.8692439278385502
-0.9516422952970084,0.30514374430341296,-0.32337721625062865
-0.4422457594062054,-1.5250782802838603,-1.2052841387701787
-0.119305882069895,-2.036652715343421,0.22398620707505207
-0.8201528167721659,-0.486794846231483,-1.2225926846322486
-0.592055291515315,-1.1262917714090381,0.2926991046640932
-0.5206640563302742,-1.5388565925642286,-0.4200905663510476
-0.10998080262913128,1.4300175821343306,0.6851230813700263
-0.2019923183204176,-0.6565208559395481,-0.9570679839847791
-1.1733705263714818,-1.3621810315299168,-1.6270925383816204
0.3385814363729634,-0.6516761810667449,0.3119572500742339
-0.6480542408234156,-0.7157924833614181,-0.44133177455616085
-0.6152795941331793,0.9405759977318944,0.7471310047576973
0.9875831286969026,0.6803341575044505,0.41505555536782107
0.9365337437905642,0.5810468045363156,0.1334438094685323
-1.5474367565331135,0.5336653252951431,-0.6631143216545646
0.6013876053008056,0.872324375666303,-0.9478441839690928
