x_1,x_2,y
-0.9441216088657486,A,1
-1.273305780972664,A,0
0.1677728311006562,B,7
0.5831946104134155,C,1
3.588480278099593,C,4
-1.2987963369873496,B,0
0.41047399262098716,B,1
0.6560589914358497,B,5
-0.3760842858775919,A,0
-1.9648570858164403,B,1
-0.11709916937558282,C,0
0.9806243522421065,A,0
0.49654056917849876,C,0
0.682112743354218,A,0
2.6271402239670585,A,3
-0.4395114292510369,B,1
1.613725214420803,C,3
-3.0712176822191775,C,0
-1.1502978328525515,B,0
-0.6600495587026217,B,0
-4.227010630822469,B,0
-0.8394432745663989,B,3
-3.4999244669793708,A,0
-2.6976827661142737,B,1
-2.672727573606092,C,0
1.0683102698841431,B,3
-1.278612199041841,C,0
-4.453372818617268,B,1
-5.333831725153582,A,0
-1.1415758639698659,B,1
0.49551356968930155,B,1
3.5832325311908093,B,6
0.5148380698622037,B,2
1.963775988142126,A,1
-1.3696140441337066,A,1
-3.0525599658199307,C,0
-1.2639563633902706,B,1
0.5537512543669099,C,3
0.91438141274185325,B,4
0.2775367952886845,A,0
0.019078885197656596,A,0
2.4789342987021006,A,1
-0.5623488565276938,B,0
-1.0949328887593128,A,0
-0.5614644946034661,A,0
-0.5758776495041211,C,0
-2.978414030162394,C,0
1.024847667033135,A,0
-2.4653184312809118,C,0
-0.23349174558688515,C,2
1.1258707343542005,A,0
-1.5330399475331709,C,0
0.2940683665788996,C,2
2.7581232204733914,A,0
-2.7830016946233544,B,1
-1.0464326111093234,A,0
-4.834520268927769,B,0
4.215687586053632,C,0
0.14118961784001624,A,2
2.928330311044306,B,1
2.4949123729241145,B,6
-3.32697982431513,B,1
1.4871730397455283,B,1
1.4931516599335706,B,1
1.1623619700248162,B,1
-2.324867154570787,A,0
-1.8225560446668194,A,0
3.6237732774508236,A,4
-4.450731265066699,C,0
-2.228279911377157,B,1
2.551163535960141,B,5
-1.393786400025056,C,0
-0.437564215913083,A,1
-3.245799098953882,B,0
-1.2341830366807076,B,3
-0.0026660802751388556,C,3
-1.5761676983665884,B,2
-0.99741843576228,C,1
-2.0132379173626362,A,0
0.7755121733651278,A,1
-0.639689447021409,B,0
-0.1685867103549487,B,0
-0.7016228910289614,A,0
-0.628239324417726,A,0
0.14900421393755475,C,0
0.3356019542302879,C,1
1.4321869637791724,A,2
0.006571397625363373,C,0
-1.388628334107105,A,0
1.277938947537467,A,0
-1.485720028721256,A,0
-0.7667226843736661,C,0
2.460005750676142,A,1
-1.815469969432867,B,2
1.546017833451398,C,0
-2.92907211551075,A,0
0.9671318277283683,B,1
-2.555539818453764,A,1
-0.13343642089123794,B,3
-1.279134353388051,C,1
1.5365269045094092,A,1
-0.10084558284441915,C,0
-1.1296560392778463,B,1
2.4444194290323615,B,12
0.533634435090549,A,0
1.4611740804698297,A,0
-1.473620119192619,B,0
0.6844176563026476,B,1
1.6555127968321437,B,6
0.41269728924139565,C,1
2.230004970632482,C,0
2.9120892774517566,A,2
3.4725971441066688,A,3
0.116735535232035,C,0
0.9684854032708696,C,2
-1.520720901288343,B,1
-2.1988682182163135,C,0
1.9107335536533088,C,1
-1.0257303969867653,B,0
-0.8764961362909702,B,1
2.7106164082544093,B,3
1.587784988005339,C,0
1.736836066934737,A,1
1.6404680198461687,B,4
2.0886707657832893,A,1
-3.80310622852756,C,0
2.7062773442050276,B,10
-0.9147114133514048,A,1
-3.3229054162595917,A,0
3.4965951574181124,B,5
0.053618249168133375,A,1
-2.0912899623029504,B,1
0.2549285610418581,B,2
-4.168345136491573,B,0
-0.7074457649936667,A,0
1.530692663062866,C,0
1.2514912259637665,C,1
1.122303877638932,C,0
-3.1278991549681496,C,0
-1.2600959519273423,C,0
-0.2545163317109287,A,0
-0.9894145355648102,C,0
-0.11605443238010241,B,2
1.0381737182846265,C,0
-3.4391148862240546,C,1
-0.5520803240238283,C,0
0.24646858813714576,B,3
0.017276989611408437,B,2
0.3985715283840807,A,0
2.7268161899546453,C,1
-2.9027313582287255,B,0
2.314593069851889,A,1
0.6964056696541786,C,0
-2.6626877624581446,B,0
0.5999280786625183,C,0
0.1630989684841009,B,3
-0.12002274568151944,B,0
1.872687709233344,B,0
-0.09903406963908065,A,0
-1.9602819674806908,C,2
1.8784836558795952,B,6
-2.371111259817106,A,0
-1.1224643028649262,A,0
2.629396731922444,A,3
3.8881637738763177,A,3
3.5860507759918887,B,33
0.03427686165908492,C,0
0.9400993015853562,C,1
-2.393574536868566,B,0
0.1103697315196274,A,0
-1.3239577141369692,C,1
-0.7054640018557797,C,0
-3.4802684814150515,B,0
0.07156927027298392,B,0
3.9795822242724133,A,4
-2.7405084474924686,B,0
2.927660536046319,A,1
-0.24300106656222065,C,1
-0.5263032653343042,A,0
1.284270400261173,A,3
-0.43377611340102695,C,0
-0.7541947551428654,C,0
1.9923644843473851,B,5
0.25079343789986885,C,0
-1.4297435936953915,B,1
-2.7861075129058737,C,0
-2.6235376113752875,C,0
0.4613719924273809,B,5
-1.0486445529531587,A,1
-0.14907264105740475,B,2
0.1558530099351821,C,0
-2.0425745081108664,B,0
0.6683696279773672,A,1
-1.84394828649679,C,1
-6.382668917099754,C,0
1.2525839439043929,A,0
-3.3054424931605406,C,0
-3.3513694994634173,A,0
-1.6610578555205477,C,0
0.4937791788492892,B,2
3.1464104010290224,A,1
-3.760765367123454,C,0
3.7429744533830944,A,2
1.2500450809369403,C,0
2.611486780951046,B,3
-1.714643285259005,B,3
-0.1168200885779824,B,0
2.8767904437485026,C,2
-2.1237895017919373,C,0
0.18945339048262572,B,2
-0.5517353080813028,B,1
0.9449018105502885,A,0
2.1522847389110904,A,1
1.027829656256122,C,0
2.284546849244571,C,2
0.8833546797467277,C,0
0.5428654387859957,B,0
0.8170672391171698,C,3
1.327086198904643,C,3
0.28585397395560475,B,1
0.03479446035033474,C,0
-1.003166937638997,B,0
2.089368202934822,A,0
-3.2606351986613937,B,0
-2.0128810547099976,A,0
3.999413393616879,C,1
-2.7965509722008597,A,0
2.051833511590681,C,3
-0.4600897130128553,C,0
1.5981989578174283,A,3
0.7191825326325277,A,0
2.0102357658355423,C,0
1.304436840660194,B,2
-0.547438823090531,A,1
1.2730062796271604,C,0
-1.286649709820626,A,0
-2.7040785087073593,C,0
0.20466166694021554,A,0
5.046695096659003,B,58
-1.0479528124572186,A,0
-1.2360072449382549,B,1
1.8271076865416962,C,2
0.11512282704738333,A,0
0.5435094218568861,C,0
1.5220106332103365,B,19
-0.7047714608440042,A,0
-1.7219218103112612,A,1
-0.33214960194505755,A,0
1.0898999867726482,A,0
-2.2147405053506883,A,0
-2.5814974559519506,A,0
2.493970963896553,B,10
0.49918023892255425,C,0
0.2729526613820343,C,0
-0.6306078309724522,A,0
-2.2060159874192626,B,0
-2.8683757181431337,B,0
0.6970566363157972,C,0
-2.710341045393003,C,0
2.8391574356132634,C,2
-3.3926187200336613,C,0
-3.3889582956307613,B,2
-3.4682394483105887,C,0
-0.4421999426742769,B,1
-0.9758988909659619,B,1
-1.6991705098394931,B,0
-1.7015939126386745,C,0
-1.6060139542709637,A,0
-1.7299865249930335,B,1
0.7034125048215929,C,0
2.6532729858873596,B,2
0.20912092507717034,C,0
0.6078492332416879,C,0
-0.6891027269601921,B,0
-0.1908231644050735,B,5
-0.48271350751841136,B,0
-1.8817106882300538,C,0
0.27779618869081135,B,1
-1.2157867843032393,B,0
2.3832916519681646,A,0
2.4814599212518225,B,6
0.17118310660206515,C,0
-0.4531808648629896,C,0
1.156399403847089,B,8
-1.1316633160747533,A,2
1.4474396535405472,B,2
1.11416958736902,C,0
-2.876601247667723,C,0
5.702014593105245,C,2
-0.02362896192728448,C,1
-3.138008328353056,B,0
-3.039675871268161,B,0
-2.131847511919828,C,0
-0.04751947213460187,B,0
1.204647870131633,A,0
2.2099574302315244,B,1
-0.4995827237520657,C,1
-2.446165603552241,C,0
2.3939768061016045,B,5
-1.0039519167081095,C,0
0.31542144837190744,A,1
1.3815828957455847,B,2
-1.886546319715732,C,0
2.5421884865118045,A,1
2.861464922753309,C,2
0.04910987655798224,C,1
-1.6060066077883226,A,0
2.0979403508008003,B,8
1.7975450785487839,A,0
-3.3011010543685453,B,1
-0.015995891802493306,C,2
-3.2330348324755644,C,0
-3.2508732053685185,B,1
-0.4054568431970226,C,1
-3.9236080831783604,C,0
-4.89831250390263,A,0
-4.802986470731439,B,0
-0.18777449701607088,A,0
-2.3902276213144678,B,0
-0.6909385814651456,C,0
3.0154676371593645,B,8
-0.20383041538209545,C,1
2.9855812693465316,C,2
-1.0293628811736217,B,0
-0.76823324135069,B,1
0.03971954289662355,C,0
3.105453197535859,A,2
1.1382802749786707,A,1
-0.823307328291544,B,0
-3.6643172382085507,B,0
1.9816321291992316,C,1
-4.882247857530659,C,0
0.784516860873041,A,1
2.4043096973731144,A,1
0.6019368112433162,B,5
-0.3665990795061416,B,0
1.4217296387750635,C,0
1.2903427864870038,A,0
0.13791435744694444,A,2
1.331684862249645,B,2
1.0666664523692282,C,0
-0.1530578418814241,C,0
2.044633285408086,C,1
0.27883620471267195,B,1
1.9909818046324388,B,14
-4.320378256082341,A,0
-0.18479635375946543,B,2
-0.6569771900734873,C,1
2.724697970901144,B,4
-2.0618891485963093,A,1
-0.37541438389346116,C,0
2.437896973433543,B,7
0.4739813808168122,C,2
3.7269408136607263,B,3
0.05498131566725631,C,1
-2.574260524932865,C,0
-0.00523549565333255,B,1
-0.11009626201927104,C,2
-0.745084842701546,C,0
2.189737155814239,B,4
3.1142301682360474,C,1
2.9737532590275206,C,1
-2.4126660767600057,C,0
3.3882618312795993,C,2
-3.1910242874943773,C,1
-3.556774997815125,C,0
-1.9973678106253219,B,0
0.3388224325124666,C,0
1.8717081974006902,A,1
-3.4649223568296845,B,1
2.2649719895357006,C,1
-4.767378853214732,A,0
-1.372987931342537,A,0
1.26129713939934,B,5
2.7822417258254752,A,2
2.7147734254533247,B,7
-0.22883105160264164,B,0
-0.2471985375738466,B,1
-0.6092739789368193,C,0
0.8725392867590677,A,2
3.4067369773956555,B,19
0.4819142075513855,A,0
0.0264930115372894,B,6
-1.3967971340980803,C,0
-3.0805803412280945,C,1
-0.4244693788322053,C,0
-0.9531968298247111,B,2
0.5613965399397244,C,1
0.21765218857770013,C,0
-0.846400024718818,A,1
0.49309442169540085,A,0
2.071935474244888,B,3
1.406208694279286,B,1
-2.0437257207889727,C,0
1.4486798378407757,A,0
0.15215139936394123,B,0
-0.530682546658713,C,0
3.2238185785951328,B,5
-1.6333847892677889,A,0
-2.9904988138746065,C,0
1.7733467004979857,C,0
-1.9524123720758058,C,0
0.012857100421781292,B,0
2.156663116690752,B,4
-1.7702712858728786,C,0
1.4236170461642839,A,3
4.693368438365529,A,2
-2.55482317162737,A,0
1.081506189282517,C,0
0.24368597790243857,A,1
0.9545466166667869,C,1
-0.5655142553105182,A,0
-3.4757075921575176,A,0
-3.07305309147595,B,0
1.0638645121599024,C,0
-1.2684816846147309,A,2
-1.572699653767949,B,0
1.7417990566611776,B,5
-0.275068377478763,C,0
3.291554442414099,A,1
0.5819649941725249,C,0
-3.3241139129815354,B,0
-3.1967482817841364,B,0
-0.9950138203288021,C,0
-0.3419559437539017,A,2
0.08628933394142212,B,0
-0.9345333200251734,C,0
2.446567652676295,B,4
-0.9028247535638654,A,0
-0.19066170779337308,A,0
-4.7115303734162985,A,0
-2.216715597243776,B,0
1.7372420597461151,A,0
-5.967185546330518,B,0
0.18011702587807843,A,2
-2.6818429002371293,C,0
-2.4599541916707457,C,0
1.7896337002659484,B,2
0.09570733857616741,B,0
1.4344500461072998,C,0
1.6777450269674918,A,1
-1.7867859474266585,A,1
0.3273631466599216,C,0
0.7114128879865554,A,0
0.11657214636866212,B,4
-1.808156411430071,C,0
-0.6980790260907717,C,0
3.5670852048127912,B,8
-0.4312654043867662,C,0
0.68350030350054225,B,6
0.22832555530899748,B,2
-3.3218680055772993,B,0
2.544407167379001,C,1
0.06017810673885751,C,1
-1.6375874615732533,B,0
3.7606816064563775,A,2
2.314667029594655,C,0
2.9440192592284045,A,2
-2.09537016860197,B,0
-1.5938398480298293,C,0
-0.42050274564079415,B,0
1.4515778790118374,B,0
-0.06331187044716186,A,1
-0.7521084828625321,B,0
0.9166546928380082,B,2
-2.5656041388260507,C,0
-1.520251547976319,A,0
-2.654306899133094,A,0
-0.705268820128047,A,0
3.4412688819033006,C,2
-1.8191150044934423,A,0
2.4690028112662006,B,1
-0.5026734996638589,C,1
-2.433754311653141,B,0
-0.06528108685259615,B,0
0.22887373545272,C,1
-0.7917865205097891,B,1
0.08884479904891697,A,0
2.2804002474286835,A,1
-0.7658963368852849,A,0
2.3309302884570746,B,10
0.8783465441153079,C,1
2.1208380308406563,C,1
0.036149101710952494,C,5
-2.4394351447590923,B,0
1.578703933707005,C,0
2.2425874504519503,C,2
-2.3046975364328572,A,0
0.7263372456130668,B,3
1.3095042337466496,B,2
-0.11456277210301681,A,0
1.4843611714804992,A,0
-4.163220243045875,C,0
1.471094051600153,C,0
0.17914680744268072,A,0
1.765810203894727,B,5
-2.8110272311625875,B,1
-2.932403565024073,A,0
-0.14200532194692653,B,6
-0.5147521720741043,C,0
0.7566929673652386,B,0
0.24906320985089672,C,1
-2.855956583066732,B,0
-2.2121933677525885,C,0
3.0897734493909277,B,4
0.2896745785603756,B,2
-1.5350844441685756,C,0
-1.8597543929618956,A,0
-0.6733012327314728,A,0
-0.7027218271514322,C,0
3.7866558438178046,B,26
1.7107329414036467,A,3
2.6419802444610463,C,4
-5.3658382472185435,C,0
0.6910606017397696,B,3
3.1526629103395094,A,3
-1.3181311035713772,A,0
-0.6065970513391931,A,0
1.077175228226414,A,0
-0.3016358358292794,A,1
-2.4574297398739913,B,0
-0.6477342595328113,A,0
-2.1028849650866386,B,1
0.0046419957934045256,B,0
-0.05687012070156082,B,0
0.839541510330034,B,5
3.5911556941969875,B,17
0.17069047919032895,A,0
-3.717953583230809,A,0
-0.2364007785883257,C,1
0.3508353367220014,A,0
-1.86846911742799,C,0
1.6609996909471372,A,1
-0.6509500753520564,C,1
-0.5973642415609612,B,1
-0.11094991518327033,C,0
3.1192641657055002,C,1
0.5462644035278069,A,1
1.2631943236852647,B,4
-0.06766656308517063,A,1
-1.048737476587857,C,0
1.805592673799987,B,4
3.8610769085098413,B,12
0.01445473473953633,A,0
0.24751856945213324,A,1
0.915347858233316,C,1
0.2809755954035477,A,0
-1.7105067356026977,B,0
1.953634597946311,B,2
-0.34997586448050066,A,0
1.3872336887283927,C,0
-3.5409801908600644,A,0
-2.7688907093389394,C,0
-3.2611235604363586,C,0
-4.298277256902132,B,0
3.4191999589832625,B,17
2.0892803426215107,B,7
2.6541567170228286,B,9
-0.1387312915905092,B,1
-0.4988132968345689,B,2
2.49473735500632,B,7
0.07276240480311172,B,1
3.0648960847332996,C,3
1.2937412242124222,B,4
4.2305324045358645,C,1
-1.3952410495962546,C,1
4.0788879995762795,B,10
4.869682047864089,B,22
-3.309706179728175,A,0
-0.8693743632308533,A,0
1.30949150189444,C,0
-2.0915187834945823,A,0
-1.1495515878697713,B,0
-1.8078980438606385,C,0
-1.998266663742529,A,0
-0.3003013486545591,B,4
0.7081796326513073,C,0
-2.0251595964568154,A,0
0.07438747734323689,B,0
2.5341449968866887,A,2
0.2301879651893176,A,0
-1.5182185089452969,C,0
0.7121943209779845,B,1
0.3265002954535233,A,0
2.139336464841364,B,4
2.167859100640332,C,6
-0.339833809160167,A,0
-0.32767852427667776,A,1
-0.9369638488255103,A,2
0.008982722188501316,A,0
-3.082102148161552,C,0
1.6281675726153082,B,4
-0.007082951863854473,B,3
0.7312945783718058,C,0
0.7879891843242497,C,0
-0.2619403938245143,B,2
-1.943770473675671,A,0
2.0574362812394846,C,0
-1.2324014644489905,B,1
-2.545561377311931,A,0
-0.4527008871892117,A,3
3.0372661005365824,C,2
3.627852654511962,B,1
0.7602247038914691,A,1
2.787783400169865,B,1
-2.4180646871626235,B,1
-1.5162480842737383,B,1
-0.49840771649833193,B,5
-2.612059312176136,A,0
1.0982334594830903,B,3
-0.5090629086885026,A,0
1.9146016608215517,C,1
1.8393292814927864,B,5
3.50169566972814,B,4
0.7470414990485382,C,0
0.002358589826615381,B,2
1.862471042991267,B,0
-0.8955024455070871,C,0
0.35064552350715206,C,0
-1.0487613321910054,B,1
-1.2161492127153757,A,0
0.23368287615937833,C,1
1.5138958401197367,B,2
-0.9391215591526089,A,0
1.6567136374456433,A,5
-1.7864041814883542,B,0
-4.907157774817726,B,0
2.473035246045496,B,3
-4.026440118899368,C,0
3.493645619540704,A,1
-1.589391242908665,C,0
2.121284026704167,B,16
0.11359205113686235,C,0
2.279168217036731,B,4
2.2619725561674926,A,0
2.026201006541794,C,0
2.5857141532634023,B,5
4.765619576014463,B,21
5.552645706027279,B,13
0.19477177388097977,C,0
-2.457206083879269,B,1
0.2284458343970963,A,0
-2.91878105743124,A,0
-0.907868947496745,B,0
2.6691287664011902,A,0
-2.137638827413689,A,1
0.947556860447904,A,0
-2.036714576728264,C,0
-0.8717539385592397,C,1
1.639445691403198,B,3
3.345671623563596,A,5
-3.0341112015239013,B,0
-2.828836286064754,B,0
-0.9122868931016597,B,1
-2.0779031298161423,C,0
0.5135752530908495,A,0
0.36018925633452126,A,0
4.8628051171615585,A,2
4.303791159451057,A,5
4.324177661780834,C,2
2.5953693305918497,C,2
-1.779289862798901,C,0
2.4564994385646943,B,4
-0.06147259638171558,C,0
1.6489326978935595,A,1
-0.09048558662818258,C,2
-2.1142359774741553,B,0
-1.6166799627103454,C,0
-0.7504659155882527,A,0
1.868628130163979,B,4
-1.887287074944996,A,0
1.8350642869963654,C,0
-0.5811308142391712,B,1
-1.455318223660964,B,2
-1.171662198480311,A,0
-1.0856529389105465,C,1
-0.6135550093528106,C,1
1.6176009758604948,C,0
-2.9996683985589683,A,0
0.2908403612477585,C,0
-0.524892000257558,C,0
-2.2087348648776737,B,0
1.6296287957350697,A,0
-0.46501806739350693,C,0
-0.8194036137864854,C,1
-2.032555703084014,C,0
5.433918118923154,A,1
1.6361540685367089,C,0
-0.5230789839313346,C,0
-2.280862035987145,B,1
-1.382334290600924,B,0
3.3632815547161368,C,3
3.4829886137784687,A,0
0.5287045626054916,C,0
-0.21710328466374304,A,0
0.8072395564635709,A,0
-4.364230669111173,B,0
2.1858001978779336,B,18
-1.2302223761309752,C,0
1.8039548982775986,A,0
1.5774603953288069,A,2
2.827040960726221,B,6
-4.833308462002031,A,0
0.734589046434452,A,0
0.14824683710273073,C,0
-0.6792471458731784,C,0
-1.7460133020312625,B,0
-3.1691638450916004,C,0
0.42765146763238787,C,1
-6.874787303161583,A,0
1.1673430095662607,B,1
1.877513474936937,B,3
4.424425178242235,B,14
2.9859491416878834,C,6
2.021945661276516,A,1
-0.328418797854439,A,0
1.3906868368459775,B,0
-2.4961326847282193,B,0
-2.0307348726766135,C,0
0.08004109545204273,C,0
1.9468560960479915,C,0
-1.7093391765219064,B,1
-1.5102701575910529,A,0
-1.9425484471982077,B,0
2.3368766674753094,B,4
-0.6623348133496915,A,0
-0.10494012687520363,A,1
3.210303394523354,A,5
0.32646370562340343,B,1
-1.4273104885239705,C,0
1.0657118337057456,C,0
-0.8801519849464073,B,2
2.9527756266904435,C,2
-0.7011242205721454,C,0
1.1201141618986563,B,3
-1.1278048395765126,B,5
-2.7953234801234523,C,0
-0.38245422079770963,A,0
-1.8946915042488779,B,0
1.5953657966077093,A,2
-0.9629600626632204,A,1
0.08750473946163762,A,0
1.5137706489957086,A,0
-1.0974829600763316,B,1
0.3559261543487817,A,1
0.27127979243005207,A,1
-1.1095547368540022,B,3
-0.9067217108394772,C,0
-1.377983643270158,A,0
1.5599772710865645,A,0
0.20139641775141617,A,1
1.9971513430522656,A,0
4.968977391111778,A,1
-2.3520266068335016,C,1
-0.6835447672787355,C,2
0.3803606756701411,B,3
-6.009683255893985,C,0
3.652325968501349,C,6
0.37715615023819604,B,0
0.5714196411259319,B,5
-4.762852443216877,A,0
-1.7218340119586608,A,0
-0.16319101456272764,C,0
0.5612142281924143,A,1
2.401274636401273,A,1
1.2404774189277685,C,0
4.774487778322825,A,4
-1.2744650343885846,C,0
-0.24532667320562757,B,0
0.4735774185271144,B,1
1.0073385537223345,A,0
-2.832710939464345,B,1
-4.405933616332244,B,0
1.6972369962683562,C,2
0.9861166153944821,A,0
0.8397438753555917,A,1
-0.05749656234254202,C,1
2.106014462800382,C,1
-0.38317521723071035,B,2
-1.493887618801568,A,1
-2.517418621536633,A,0
-1.7986000834861962,C,0
-0.0011996226345412544,A,0
0.21291070005073326,B,2
-2.113179731054491,C,0
1.9858958821235286,C,2
1.007654180196643,C,2
-2.499248657227177,B,0
3.512832578879421,C,2
1.715729365050133,A,2
-1.7536415457146988,C,1
-0.06666518313115023,B,0
-3.2705337159340617,C,0
-1.7630127748143631,C,0
0.7083672955125586,B,4
-0.033360730588480804,C,0
-0.3830281304803249,B,1
0.668967955283338,C,1
-1.5768586975723067,C,0
-0.4937443308404634,B,2
-1.9955288292650268,B,0
1.6155293654692855,B,3
5.295465522403769,B,19
-0.8156252838514904,C,0
-1.5865605006009784,C,0
1.251872913903799,C,0
4.339363781202783,C,2
-4.904384804053193,B,0
-2.4864226687602824,B,0
1.0948982765407351,C,0
3.9659534451444762,A,4
-0.6389169461444806,A,0
1.322734394711972,B,0
-1.8233217561273098,C,0
-0.6489706976673473,C,1
1.4220362816862562,B,1
2.8599232665417547,C,0
-0.18921245423733135,C,0
-0.9328999807983396,A,2
2.3433206832653384,A,3
-0.8922540074181298,A,0
-1.8534040732599366,A,0
-1.402186129378663,B,0
-1.859868968299727,A,0
-1.270657245033538,C,0
2.321777983995541,C,1
4.418845164684911,A,3
0.39555157785788025,C,0
0.08906604577154247,C,0
3.5276191733825484,A,4
-2.702668513430196,B,2
-2.4798167634414434,A,0
0.5480273776247482,B,3
-0.1524083080536785,C,0
-0.4331801674178199,C,0
-0.12156605390671607,A,1
-0.20195336423722662,C,0
-4.782415703066307,A,0
-0.6907047517583043,C,0
0.8914194080574204,C,1
-4.050393851696643,C,0
3.198332257485521,C,2
-0.08222222075887543,B,0
0.737836564753087,B,2
-1.9536038330792742,B,1
-0.4681849375025336,B,3
1.1371283222082997,C,0
-0.6785888979448554,C,0
-0.1326580247065282,A,0
1.785805341757966,B,3
-1.9468208782261371,B,0
0.8606051906896952,A,0
1.2843419667515656,A,1
-3.9481994297656495,B,0
2.3968732322448956,A,1
-2.0415772249011694,C,0
1.6523239793417865,C,0
3.054112831659572,C,2
0.007022788004824417,A,0
-1.8156229428045898,B,0
3.7548852122465277,A,1
-1.1120070427248485,C,0
-3.428631489560238,A,0
1.6778639626979677,C,1
-1.5388751041614093,B,0
1.6372549584535405,C,2
0.24070158843279338,C,0
-0.9147828425251003,C,0
-0.7014680461753584,A,0
-0.5722486424169471,A,2
-0.30820748840596374,C,0
2.9405372767506277,A,2
0.4251894105736951,C,0
-1.457981143806253,C,0
-2.520182125087591,C,0
3.3804077167887914,B,4
1.1990157941059336,A,0
-3.879152844679279,B,0
-2.8321241008788958,B,1
-3.323462607201937,C,0
-3.0254384772530902,B,0
-4.1490241220680675,C,0
0.5458435231871118,B,1
-0.2444591356799972,C,0
-2.5968810196898504,C,0
-2.91490790583434,C,1
-1.0015799173292073,B,0
